WHO region,ITZ,COUNTRY/AREA/TERRITORY,COUNTRY_CODE,ORIGIN_SOURCE,ISO_YEAR,ISO_WEEK,ISO_SDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BVIC,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,39,2011-09-25T18:30:00.000Z,210,207,0,0,7,0,0,7,0,0,20,20,27,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,40,2011-10-02T18:30:00.000Z,139,134,0,0,3,0,0,3,0,0,16,16,19,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,41,2011-10-09T18:30:00.000Z,223,219,0,0,1,0,0,1,0,0,25,25,26,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,42,2011-10-16T18:30:00.000Z,240,229,0,1,0,0,0,1,0,0,34,34,35,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,43,2011-10-23T18:30:00.000Z,161,149,0,0,3,0,0,3,0,0,20,20,23,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,44,2011-10-30T18:30:00.000Z,274,267,0,1,6,0,0,7,0,0,23,23,30,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,45,2011-11-06T18:30:00.000Z,167,167,0,0,7,0,0,7,0,0,21,21,28,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,46,2011-11-13T18:30:00.000Z,277,277,0,0,6,0,0,6,0,0,30,30,36,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,47,2011-11-20T18:30:00.000Z,282,210,0,0,6,0,0,6,0,0,21,21,27,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,48,2011-11-27T18:30:00.000Z,264,264,0,0,16,0,0,16,0,0,13,13,29,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,49,2011-12-04T18:30:00.000Z,208,208,0,0,14,0,0,14,0,0,14,14,28,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,50,2011-12-11T18:30:00.000Z,230,230,0,0,20,0,0,20,0,0,20,20,40,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,51,2011-12-18T18:30:00.000Z,225,225,0,0,10,0,0,10,0,0,22,22,32,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,52,2011-12-25T18:30:00.000Z,160,147,0,0,10,0,0,10,0,0,23,23,33,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,1,2012-01-01T18:30:00.000Z,199,199,0,1,11,0,0,12,0,0,21,21,33,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,2,2012-01-08T18:30:00.000Z,246,246,0,0,11,0,0,11,1,0,14,15,26,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,3,2012-01-15T18:30:00.000Z,239,239,0,2,18,0,0,20,3,0,8,11,31,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,4,2012-01-22T18:30:00.000Z,226,226,0,0,6,0,0,6,1,0,13,14,20,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,5,2012-01-29T18:30:00.000Z,275,275,0,1,16,0,0,17,0,0,14,14,31,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,6,2012-02-05T18:30:00.000Z,215,215,0,1,7,0,0,8,0,0,8,8,16,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,7,2012-02-12T18:30:00.000Z,216,215,0,0,6,0,0,6,0,0,11,11,17,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,8,2012-02-19T18:30:00.000Z,222,222,0,4,10,0,0,14,0,0,16,16,30,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,9,2012-02-26T18:30:00.000Z,213,213,0,2,6,0,0,8,0,0,14,14,22,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,10,2012-03-04T18:30:00.000Z,212,212,0,10,4,0,0,14,0,0,13,13,27,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,11,2012-03-11T18:30:00.000Z,328,328,0,28,4,0,0,32,6,0,29,35,67,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,12,2012-03-18T18:30:00.000Z,505,504,0,75,4,0,0,79,13,1,22,36,115,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,13,2012-03-25T18:30:00.000Z,589,589,0,100,1,0,0,101,1,0,39,40,141,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,14,2012-04-01T18:30:00.000Z,499,498,0,49,15,0,0,64,0,0,35,35,99,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,15,2012-04-08T18:30:00.000Z,543,543,0,41,1,0,0,42,4,0,46,50,92,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,16,2012-04-15T18:30:00.000Z,411,411,0,29,1,0,0,30,4,1,16,21,51,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,17,2012-04-22T18:30:00.000Z,416,416,0,15,2,0,0,17,0,0,19,19,36,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,18,2012-04-29T18:30:00.000Z,360,360,0,18,0,0,0,18,1,0,14,15,33,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,19,2012-05-06T18:30:00.000Z,315,315,0,17,0,0,0,17,3,0,8,11,28,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,20,2012-05-13T18:30:00.000Z,396,396,0,20,0,0,0,20,0,0,11,11,31,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,21,2012-05-20T18:30:00.000Z,402,402,0,15,0,0,0,15,1,0,12,13,28,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,22,2012-05-27T18:30:00.000Z,255,255,0,8,0,0,0,8,0,0,20,20,28,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,23,2012-06-03T18:30:00.000Z,227,227,0,14,0,0,0,14,2,0,8,10,24,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,24,2012-06-10T18:30:00.000Z,305,305,0,12,0,0,0,12,1,0,17,18,30,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,25,2012-06-17T18:30:00.000Z,318,318,0,9,0,0,0,9,0,0,17,17,26,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,26,2012-06-24T18:30:00.000Z,300,300,0,15,0,0,0,15,0,0,8,8,23,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,27,2012-07-01T18:30:00.000Z,511,511,0,29,0,0,0,29,0,2,25,27,56,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,28,2012-07-08T18:30:00.000Z,419,419,0,9,1,0,0,10,0,1,25,26,36,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,29,2012-07-15T18:30:00.000Z,348,348,0,16,0,0,0,16,0,0,32,32,48,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,30,2012-07-22T18:30:00.000Z,390,390,0,22,0,0,0,22,0,3,28,31,53,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,31,2012-07-29T18:30:00.000Z,419,419,0,34,1,0,0,35,0,0,27,27,62,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,32,2012-08-05T18:30:00.000Z,357,357,0,17,1,0,0,18,0,1,34,35,53,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,33,2012-08-12T18:30:00.000Z,449,449,0,37,0,0,0,37,0,5,33,38,75,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,34,2012-08-19T18:30:00.000Z,472,472,0,43,1,0,0,44,1,5,45,51,95,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,35,2012-08-26T18:30:00.000Z,568,568,0,62,2,0,0,64,0,5,63,68,132,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,36,2012-09-02T18:30:00.000Z,560,557,0,72,0,0,0,72,0,6,82,88,160,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,37,2012-09-09T18:30:00.000Z,600,600,0,68,0,0,0,68,0,2,80,82,150,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,38,2012-09-16T18:30:00.000Z,614,614,0,84,0,0,0,84,0,0,76,76,160,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,39,2012-09-23T18:30:00.000Z,629,629,0,61,0,0,0,61,0,0,83,83,144,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,40,2012-09-30T18:30:00.000Z,480,480,0,60,0,0,0,60,0,0,41,41,101,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,41,2012-10-07T18:30:00.000Z,580,580,0,81,1,0,0,82,0,1,50,51,133,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,42,2012-10-14T18:30:00.000Z,523,523,0,42,0,0,0,42,0,0,30,30,72,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,43,2012-10-21T18:30:00.000Z,366,362,0,36,1,0,0,37,0,0,18,18,55,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,44,2012-10-28T18:30:00.000Z,476,476,0,53,0,0,0,53,0,0,19,19,72,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,45,2012-11-04T18:30:00.000Z,470,470,0,49,1,0,0,50,0,0,14,14,64,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,46,2012-11-11T18:30:00.000Z,340,340,0,43,1,0,0,44,0,0,19,19,63,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,47,2012-11-18T18:30:00.000Z,355,354,0,26,1,0,0,27,0,0,7,7,34,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,48,2012-11-25T18:30:00.000Z,327,327,0,19,3,0,0,22,0,0,9,9,31,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,49,2012-12-02T18:30:00.000Z,369,369,0,9,2,0,0,11,0,0,7,7,18,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,50,2012-12-09T18:30:00.000Z,309,309,0,9,5,0,0,14,0,0,10,10,24,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,51,2012-12-16T18:30:00.000Z,179,169,0,4,1,0,0,5,0,0,6,6,11,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2012,52,2012-12-23T18:30:00.000Z,208,208,0,9,1,0,0,10,0,0,6,6,16,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,1,2012-12-30T18:30:00.000Z,311,311,0,23,0,0,0,23,0,0,12,12,35,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,2,2013-01-06T18:30:00.000Z,287,287,0,21,3,0,0,24,0,0,10,10,34,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,3,2013-01-13T18:30:00.000Z,273,273,0,18,2,0,0,20,0,1,9,10,30,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,4,2013-01-20T18:30:00.000Z,216,216,0,16,1,0,0,17,0,0,1,1,18,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,5,2013-01-27T18:30:00.000Z,262,262,0,23,2,0,0,25,0,0,11,11,36,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,6,2013-02-03T18:30:00.000Z,260,260,0,27,6,0,0,33,0,1,6,7,40,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,7,2013-02-10T18:30:00.000Z,314,314,0,35,5,0,0,40,0,0,21,21,61,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,8,2013-02-17T18:30:00.000Z,301,301,0,31,9,0,0,40,0,0,12,12,52,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,9,2013-02-24T18:30:00.000Z,309,309,0,30,22,0,0,52,0,1,9,10,62,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,10,2013-03-03T18:30:00.000Z,356,356,0,27,29,0,0,56,0,1,6,7,63,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,11,2013-03-10T18:30:00.000Z,367,367,0,36,43,0,0,79,0,1,11,12,91,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,12,2013-03-17T18:30:00.000Z,400,400,0,42,43,0,0,85,0,0,5,5,90,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,13,2013-03-24T18:30:00.000Z,313,313,0,29,30,0,0,59,0,0,1,1,60,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,14,2013-03-31T18:30:00.000Z,375,375,0,40,26,0,0,66,0,0,9,9,75,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,15,2013-04-07T18:30:00.000Z,346,346,0,19,40,0,0,59,0,0,9,9,68,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,16,2013-04-14T18:30:00.000Z,281,276,0,23,22,0,0,45,0,0,3,3,48,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,17,2013-04-21T18:30:00.000Z,237,236,0,11,27,0,0,38,0,0,0,0,38,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,18,2013-04-28T18:30:00.000Z,231,231,0,8,26,0,0,34,0,0,0,0,34,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,19,2013-05-05T18:30:00.000Z,190,190,0,4,23,0,0,27,0,0,2,2,29,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,20,2013-05-12T18:30:00.000Z,214,214,0,8,33,0,0,41,0,0,0,0,41,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,21,2013-05-19T18:30:00.000Z,195,195,0,1,48,0,0,49,0,0,0,0,49,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,22,2013-05-26T18:30:00.000Z,225,225,0,2,33,0,0,35,0,0,0,0,35,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,23,2013-06-02T18:30:00.000Z,180,180,0,2,21,0,0,23,0,0,0,0,23,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,24,2013-06-09T18:30:00.000Z,196,196,0,1,35,0,0,36,0,0,0,0,36,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,25,2013-06-16T18:30:00.000Z,159,159,0,2,34,0,0,36,0,0,0,0,36,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,26,2013-06-23T18:30:00.000Z,242,242,0,5,53,0,0,58,0,0,0,0,58,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,27,2013-06-30T18:30:00.000Z,251,251,0,3,46,0,0,49,0,0,0,0,49,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,28,2013-07-07T18:30:00.000Z,247,247,0,3,69,0,0,72,0,0,0,0,72,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,29,2013-07-14T18:30:00.000Z,231,231,0,7,52,0,0,59,0,0,0,0,59,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,30,2013-07-21T18:30:00.000Z,288,288,0,17,49,0,0,66,0,0,3,3,69,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,31,2013-07-28T18:30:00.000Z,342,342,0,20,38,0,0,58,0,0,2,2,60,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,32,2013-08-04T18:30:00.000Z,291,291,0,13,27,0,0,40,0,0,0,0,40,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,33,2013-08-11T18:30:00.000Z,326,326,0,11,31,0,0,42,0,0,2,2,44,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,34,2013-08-18T18:30:00.000Z,325,325,0,12,24,0,0,36,0,0,1,1,37,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,35,2013-08-25T18:30:00.000Z,344,344,0,22,24,0,0,46,0,0,1,1,47,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,36,2013-09-01T18:30:00.000Z,295,295,0,8,12,0,0,20,0,0,5,5,25,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,37,2013-09-08T18:30:00.000Z,268,268,0,15,3,0,0,18,0,0,1,1,19,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,38,2013-09-15T18:30:00.000Z,225,225,0,6,4,0,0,10,0,0,7,7,17,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,39,2013-09-22T18:30:00.000Z,254,254,0,4,4,0,0,8,0,0,3,3,11,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,40,2013-09-29T18:30:00.000Z,187,187,0,4,1,0,0,5,0,0,1,1,6,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,41,2013-10-06T18:30:00.000Z,181,181,0,4,0,0,0,4,0,0,0,0,4,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,42,2013-10-13T18:30:00.000Z,167,162,0,4,1,0,0,5,0,0,2,2,7,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,43,2013-10-20T18:30:00.000Z,239,239,0,2,1,0,0,3,0,0,3,3,6,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,44,2013-10-27T18:30:00.000Z,194,173,0,2,1,0,0,3,0,0,3,3,6,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,45,2013-11-03T18:30:00.000Z,150,150,0,0,2,0,0,2,0,0,3,3,5,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,46,2013-11-10T18:30:00.000Z,178,178,0,1,1,0,0,2,0,0,2,2,4,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,47,2013-11-17T18:30:00.000Z,197,197,0,0,6,0,0,6,0,0,2,2,8,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,48,2013-11-24T18:30:00.000Z,224,224,0,2,10,0,0,12,0,0,2,2,14,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,49,2013-12-01T18:30:00.000Z,187,187,0,1,16,0,0,17,0,0,3,3,20,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,50,2013-12-08T18:30:00.000Z,173,173,0,0,12,0,0,12,0,0,2,2,14,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,51,2013-12-15T18:30:00.000Z,214,214,0,0,22,0,0,22,0,0,5,5,27,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2013,52,2013-12-22T18:30:00.000Z,142,133,0,0,15,0,0,15,0,0,3,3,18,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,1,2013-12-29T18:30:00.000Z,139,139,0,0,6,0,0,6,0,0,4,4,10,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,2,2014-01-05T18:30:00.000Z,187,187,0,0,5,0,0,5,0,0,3,3,8,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,3,2014-01-12T18:30:00.000Z,164,164,0,2,4,0,0,6,0,0,2,2,8,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,4,2014-01-19T18:30:00.000Z,134,134,0,1,4,0,0,5,0,0,5,5,10,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,5,2014-01-26T18:30:00.000Z,179,179,0,1,3,0,0,4,0,0,6,6,10,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,6,2014-02-02T18:30:00.000Z,145,144,0,2,3,0,0,5,0,0,8,8,13,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,7,2014-02-09T18:30:00.000Z,127,127,0,2,1,0,0,3,0,0,5,5,8,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,8,2014-02-16T18:30:00.000Z,146,146,0,1,0,0,0,1,0,0,2,2,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,9,2014-02-23T18:30:00.000Z,182,182,0,0,0,0,0,0,0,0,9,9,9,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,10,2014-03-02T18:30:00.000Z,172,172,0,0,0,0,0,0,0,0,15,15,15,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,11,2014-03-09T18:30:00.000Z,164,164,0,5,2,0,0,7,0,0,11,11,18,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,12,2014-03-16T18:30:00.000Z,177,177,0,0,0,0,0,0,0,0,9,9,9,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,13,2014-03-23T18:30:00.000Z,191,191,0,0,0,0,0,0,0,0,11,11,11,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,14,2014-03-30T18:30:00.000Z,172,172,0,1,0,0,0,1,0,0,10,10,11,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,15,2014-04-06T18:30:00.000Z,136,136,0,0,0,0,0,0,0,0,14,14,14,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,16,2014-04-13T18:30:00.000Z,111,111,0,1,3,0,0,4,0,0,10,10,14,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,17,2014-04-20T18:30:00.000Z,179,179,0,0,0,0,0,0,0,0,12,12,12,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,18,2014-04-27T18:30:00.000Z,139,139,0,1,3,0,0,4,0,0,12,12,16,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,19,2014-05-04T18:30:00.000Z,164,164,0,0,2,0,0,2,0,0,5,5,7,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,20,2014-05-11T18:30:00.000Z,120,120,0,1,4,0,0,5,0,0,4,4,9,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,21,2014-05-18T18:30:00.000Z,145,145,0,1,17,0,0,18,0,0,0,0,18,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,22,2014-05-25T18:30:00.000Z,147,147,0,1,8,0,0,9,0,0,1,1,10,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,23,2014-06-01T18:30:00.000Z,146,146,0,1,17,0,0,18,0,0,3,3,21,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,24,2014-06-08T18:30:00.000Z,151,151,0,3,15,0,0,18,0,0,1,1,19,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,25,2014-06-15T18:30:00.000Z,168,168,0,3,13,0,0,16,0,0,0,0,16,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,26,2014-06-22T18:30:00.000Z,188,188,0,0,41,0,0,41,0,0,2,2,43,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,27,2014-06-29T18:30:00.000Z,176,176,0,4,29,0,0,33,0,0,1,1,34,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,28,2014-07-06T18:30:00.000Z,230,230,0,0,50,0,0,50,0,0,6,6,56,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,29,2014-07-13T18:30:00.000Z,162,162,0,2,27,0,0,29,0,0,3,3,32,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,30,2014-07-20T18:30:00.000Z,164,164,0,3,23,0,0,26,0,0,11,11,37,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,31,2014-07-27T18:30:00.000Z,182,182,0,5,42,0,0,47,0,0,11,11,58,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,32,2014-08-03T18:30:00.000Z,224,224,0,5,38,0,0,43,0,0,10,10,53,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,33,2014-08-10T18:30:00.000Z,206,206,0,3,41,0,0,44,0,0,11,11,55,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,34,2014-08-17T18:30:00.000Z,168,168,0,2,32,0,0,34,0,0,12,12,46,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,35,2014-08-24T18:30:00.000Z,178,178,0,1,22,0,0,23,0,0,9,9,32,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,36,2014-08-31T18:30:00.000Z,149,149,0,3,13,0,0,16,0,0,14,14,30,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,37,2014-09-07T18:30:00.000Z,89,89,0,4,5,0,0,9,0,0,9,9,18,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,38,2014-09-14T18:30:00.000Z,73,73,0,3,3,0,0,6,0,0,7,7,13,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,39,2014-09-21T18:30:00.000Z,81,81,0,1,3,0,0,4,0,0,11,11,15,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,40,2014-09-28T18:30:00.000Z,62,53,0,1,0,0,0,1,0,0,9,9,10,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,41,2014-10-05T18:30:00.000Z,68,68,0,0,2,0,0,2,0,0,6,6,8,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,42,2014-10-12T18:30:00.000Z,189,189,0,3,8,0,0,11,0,0,7,7,18,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,43,2014-10-19T18:30:00.000Z,75,75,0,1,2,0,0,3,0,0,4,4,7,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,44,2014-10-26T18:30:00.000Z,64,64,0,0,0,0,0,0,0,0,4,4,4,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,45,2014-11-02T18:30:00.000Z,78,78,0,4,2,0,0,6,0,0,3,3,9,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,46,2014-11-09T18:30:00.000Z,168,168,0,2,2,0,0,4,0,0,11,11,15,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,47,2014-11-16T18:30:00.000Z,55,55,0,1,0,0,0,1,0,0,1,1,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,48,2014-11-23T18:30:00.000Z,68,65,0,0,0,0,0,0,0,0,1,1,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,49,2014-11-30T18:30:00.000Z,62,62,0,0,0,0,0,0,0,0,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,50,2014-12-07T18:30:00.000Z,59,59,0,0,2,0,0,2,0,0,1,1,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,51,2014-12-14T18:30:00.000Z,53,53,0,1,0,0,0,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2014,52,2014-12-21T18:30:00.000Z,30,28,0,0,0,0,0,0,0,0,1,1,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,1,2014-12-28T18:30:00.000Z,25,24,0,1,0,0,0,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,2,2015-01-04T18:30:00.000Z,53,53,0,2,0,0,0,2,0,0,4,4,6,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,3,2015-01-11T18:30:00.000Z,71,71,0,4,2,0,0,6,0,0,0,0,6,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,4,2015-01-18T18:30:00.000Z,87,87,0,12,4,0,0,16,0,0,1,1,17,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,5,2015-01-25T18:30:00.000Z,121,121,0,18,9,0,0,27,0,0,4,4,31,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,6,2015-02-01T18:30:00.000Z,436,436,0,103,15,0,0,118,0,0,9,9,127,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,7,2015-02-08T18:30:00.000Z,815,815,0,260,12,0,0,272,0,0,5,5,277,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,8,2015-02-15T18:30:00.000Z,1920,1920,0,626,23,0,0,649,0,0,11,11,660,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,9,2015-02-22T18:30:00.000Z,2709,2709,0,853,27,0,0,880,0,0,9,9,889,,5
